timestamp,pressure,flow
2025-01-14T13:40:12.000Z,0.017,0.0
2025-01-14T13:40:13.000Z,0.017,0.0
2025-01-14T13:40:14.000Z,0.017,0.0
2025-01-14T13:40:15.000Z,0.017,0.0
2025-01-14T13:40:16.000Z,0.017,0.0
2025-01-14T13:40:17.000Z,0.017,0.0
2025-01-14T13:40:18.000Z,0.017,0.0
2025-01-14T13:40:19.000Z,0.017,0.0
2025-01-14T13:40:20.000Z,0.017,0.0
2025-01-14T13:40:21.000Z,0.017,0.0
2025-01-14T13:40:22.000Z,0.017,0.0
2025-01-14T13:40:23.000Z,0.017,0.0
2025-01-14T13:40:24.000Z,0.017,0.0
2025-01-14T13:40:25.000Z,0.017,0.0
2025-01-14T13:40:26.000Z,0.017,0.0
2025-01-14T13:40:27.000Z,0.017,0.0
2025-01-14T13:40:28.000Z,0.017,0.0
2025-01-14T13:40:29.000Z,0.017,0.0
2025-01-14T13:40:30.000Z,0.017,0.0
2025-01-14T13:40:31.000Z,0.017,0.0
2025-01-14T13:40:32.000Z,0.017,0.0
2025-01-14T13:40:33.000Z,0.017,0.0
2025-01-14T13:40:34.000Z,0.017,0.0
2025-01-14T13:40:35.000Z,0.017,0.0
2025-01-14T13:40:36.000Z,0.017,0.0
2025-01-14T13:40:37.000Z,0.017,0.0
2025-01-14T13:40:38.000Z,0.017,0.0
2025-01-14T13:40:39.000Z,0.017,0.0
2025-01-14T13:40:40.000Z,0.084,0.121
2025-01-14T13:40:41.000Z,0.159,0.778
2025-01-14T13:40:42.000Z,0.183,0.611
2025-01-14T13:40:43.000Z,0.192,0.51
2025-01-14T13:40:44.000Z,0.207,0.47
2025-01-14T13:40:45.000Z,0.235,0.409
2025-01-14T13:40:46.000Z,0.25,0.323
2025-01-14T13:40:47.000Z,0.272,0.247
2025-01-14T13:40:48.000Z,0.286,0.192
2025-01-14T13:40:49.000Z,0.297,0.157
2025-01-14T13:40:50.000Z,0.297,0.131
2025-01-14T13:40:51.000Z,0.309,0.121
2025-01-14T13:40:52.000Z,0.311,0.126
2025-01-14T13:40:53.000Z,0.31,0.111
2025-01-14T13:40:54.000Z,0.308,0.111
2025-01-14T13:40:55.000Z,0.304,0.106
2025-01-14T13:40:56.000Z,0.305,0.111
2025-01-14T13:40:57.000Z,0.302,0.106
2025-01-14T13:40:58.000Z,0.301,0.106
2025-01-14T13:40:59.000Z,0.305,0.111
2025-01-14T13:41:00.000Z,0.306,0.106
2025-01-14T13:41:01.000Z,0.302,0.111
2025-01-14T13:41:03.000Z,0.308,0.116
2025-01-14T13:41:04.000Z,0.306,0.111
2025-01-14T13:41:05.000Z,0.305,0.111
2025-01-14T13:41:06.000Z,0.31,0.111
2025-01-14T13:41:07.000Z,0.309,0.106
2025-01-14T13:41:08.000Z,0.312,0.106
2025-01-14T13:41:09.000Z,0.274,0.116
2025-01-14T13:41:10.000Z,0.267,0.167
2025-01-14T13:41:11.000Z,0.267,0.177
2025-01-14T13:41:12.000Z,0.273,0.182
2025-01-14T13:41:13.000Z,0.265,0.197
2025-01-14T13:41:14.000Z,0.268,0.182
2025-01-14T13:41:15.000Z,0.274,0.187
2025-01-14T13:41:16.000Z,0.279,0.182
2025-01-14T13:41:17.000Z,0.276,0.187
2025-01-14T13:41:18.000Z,0.267,0.192
