Unnamed: 0,timestamp,pressure,flow
0,2024-12-24T14:52:20.000Z,0.017,0.0
1,2024-12-24T14:52:21.000Z,0.017,0.0
2,2024-12-24T14:52:22.000Z,0.017,0.0
3,2024-12-24T14:52:23.000Z,0.017,0.0
4,2024-12-24T14:52:24.000Z,0.017,0.0
5,2024-12-24T14:52:25.000Z,0.017,0.0
6,2024-12-24T14:52:26.000Z,0.017,0.0
7,2024-12-24T14:52:27.000Z,0.017,0.0
8,2024-12-24T14:52:28.000Z,0.017,0.0
9,2024-12-24T14:52:29.000Z,0.017,0.0
10,2024-12-24T14:52:30.000Z,0.017,0.0
11,2024-12-24T14:52:31.000Z,0.209,0.4242333333333333
12,2024-12-24T14:52:32.000Z,0.266,0.1565666666666666
13,2024-12-24T14:52:33.000Z,0.268,0.0959666666666666
14,2024-12-24T14:52:34.000Z,0.266,0.0959666666666666
15,2024-12-24T14:52:35.000Z,0.268,0.0909
16,2024-12-24T14:52:36.000Z,0.27,0.0909
17,2024-12-24T14:52:37.000Z,0.274,0.0909
18,2024-12-24T14:52:38.000Z,0.268,0.0909
19,2024-12-24T14:52:39.000Z,0.269,0.0858666666666666
20,2024-12-24T14:52:40.000Z,0.269,0.0959666666666666
21,2024-12-24T14:52:41.000Z,0.27,0.0909
22,2024-12-24T14:52:42.000Z,0.272,0.0959666666666666
23,2024-12-24T14:52:43.000Z,0.232,0.0909
24,2024-12-24T14:52:44.000Z,0.27,0.1212
25,2024-12-24T14:52:45.000Z,0.267,0.0909
26,2024-12-24T14:52:46.000Z,0.27,0.1009999999999999
27,2024-12-24T14:52:47.000Z,0.273,0.0858666666666666
28,2024-12-24T14:52:48.000Z,0.274,0.0858666666666666
29,2024-12-24T14:52:49.000Z,0.274,0.0858666666666666
30,2024-12-24T14:52:50.000Z,0.274,0.0909
31,2024-12-24T14:52:51.000Z,0.276,0.0858666666666666
32,2024-12-24T14:52:52.000Z,0.275,0.0858666666666666
33,2024-12-24T14:52:53.000Z,0.274,0.0858666666666666
34,2024-12-24T14:52:54.000Z,0.277,0.0858666666666666
35,2024-12-24T14:52:55.000Z,0.277,0.0909
36,2024-12-24T14:52:56.000Z,0.275,0.0858666666666666
37,2024-12-24T14:52:57.000Z,0.277,0.0858666666666666
38,2024-12-24T14:52:58.000Z,0.276,0.0858666666666666
39,2024-12-24T14:52:59.000Z,0.277,0.0858666666666666
40,2024-12-24T14:53:00.000Z,0.274,0.0909
41,2024-12-24T14:53:01.000Z,0.274,0.0858666666666666
42,2024-12-24T14:53:02.000Z,0.275,0.0858666666666666
43,2024-12-24T14:53:03.000Z,0.275,0.0858666666666666
44,2024-12-24T14:53:04.000Z,0.277,0.0858666666666666
45,2024-12-24T14:53:05.000Z,0.277,0.0808
46,2024-12-24T14:53:06.000Z,0.275,0.0858666666666666
47,2024-12-24T14:53:07.000Z,0.277,0.0858666666666666
48,2024-12-24T14:53:08.000Z,0.277,0.0808
49,2024-12-24T14:53:09.000Z,0.277,0.0858666666666666
50,2024-12-24T14:53:10.000Z,0.278,0.0858666666666666
51,2024-12-24T14:53:11.000Z,0.277,0.0858666666666666
52,2024-12-24T14:53:12.000Z,0.279,0.0808
53,2024-12-24T14:53:13.000Z,0.277,0.0808
54,2024-12-24T14:53:14.000Z,0.279,0.0858666666666666
55,2024-12-24T14:53:15.000Z,0.278,0.0808
56,2024-12-24T14:53:16.000Z,0.281,0.0808
57,2024-12-24T14:53:17.000Z,0.279,0.0808
58,2024-12-24T14:53:18.000Z,0.279,0.0808
59,2024-12-24T14:53:19.000Z,0.277,0.0808
60,2024-12-24T14:53:20.000Z,0.279,0.0858666666666666
61,2024-12-24T14:53:21.000Z,0.277,0.0808
62,2024-12-24T14:53:22.000Z,0.279,0.0808
63,2024-12-24T14:53:23.000Z,0.279,0.0808
64,2024-12-24T14:53:24.000Z,0.279,0.0808
65,2024-12-24T14:53:25.000Z,0.279,0.0808
66,2024-12-24T14:53:26.000Z,0.279,0.0808
67,2024-12-24T14:53:27.000Z,0.279,0.0808
68,2024-12-24T14:53:28.000Z,0.281,0.0757666666666666
69,2024-12-24T14:53:29.000Z,0.279,0.0808
70,2024-12-24T14:53:30.000Z,0.039,0.0606
71,2024-12-24T14:53:31.000Z,0.017,0.0
72,2024-12-24T14:53:32.000Z,0.017,0.0
73,2024-12-24T14:53:33.000Z,0.017,0.0
74,2024-12-24T14:53:34.000Z,0.017,0.0
75,2024-12-24T14:53:35.000Z,0.017,0.0
76,2024-12-24T14:53:36.000Z,0.017,0.0
77,2024-12-24T14:53:37.000Z,0.017,0.0
78,2024-12-24T14:53:38.000Z,0.017,0.0
79,2024-12-24T14:53:39.000Z,0.017,0.0
