Unnamed: 0,timestamp,pressure,flow
0,2025-01-14T13:40:12.000Z,0.01933925714873644,0.009477153291124663
1,2025-01-14T13:40:13.000Z,0.024468926470512884,0.005552662168771582
2,2025-01-14T13:40:14.000Z,0.02218889153727445,0.010603393348072856
3,2025-01-14T13:40:15.000Z,0.007121714476299499,0.0
4,2025-01-14T13:40:16.000Z,0.02183940106146914,0.0
5,2025-01-14T13:40:17.000Z,0.016177031005171368,0.0
6,2025-01-14T13:40:18.000Z,0.01563386870908087,0.006532230820882437
7,2025-01-14T13:40:19.000Z,0.008132352788300063,0.0
8,2025-01-14T13:40:20.000Z,0.0028422539040848516,0.0
9,2025-01-14T13:40:21.000Z,0.011893264725528714,0.003216092155432742
10,2025-01-14T13:40:22.000Z,0.02162475219804172,0.0
11,2025-01-14T13:40:23.000Z,0.01656199346997973,0.007287029877255903
12,2025-01-14T13:40:24.000Z,0.018731859252199237,0.0
13,2025-01-14T13:40:25.000Z,0.011528458687254994,0.0007599626899880787
14,2025-01-14T13:40:26.000Z,0.0126012952321338,0.0
15,2025-01-14T13:40:27.000Z,0.015984264269585793,0.0003726674233173264
16,2025-01-14T13:40:28.000Z,0.012553405031807366,0.0023629799469329746
17,2025-01-14T13:40:29.000Z,0.01588272956950226,0.0
18,2025-01-14T13:40:30.000Z,0.015193428619390374,0.0
19,2025-01-14T13:40:31.000Z,0.023926592788777377,0.0
20,2025-01-14T13:40:32.000Z,0.01091046372974121,0.007578435593876244
21,2025-01-14T13:40:33.000Z,0.018608630605221926,0.004127455993541441
22,2025-01-14T13:40:34.000Z,0.012752701482038022,0.0023444144444977172
23,2025-01-14T13:40:35.000Z,0.015038703380481962,0.00038375904761807014
24,2025-01-14T13:40:36.000Z,0.027824011572115934,0.0
25,2025-01-14T13:40:37.000Z,0.022886139502059578,0.0
26,2025-01-14T13:40:38.000Z,0.011997731459231626,0.0
27,2025-01-14T13:40:39.000Z,0.01480028652187493,0.0
28,2025-01-14T13:40:40.000Z,0.07834567916722252,0.12407100960927549
29,2025-01-14T13:40:41.000Z,0.1567725803628889,0.7799191800945625
30,2025-01-14T13:40:42.000Z,0.1813484633971097,0.6124819209102087
31,2025-01-14T13:40:43.000Z,0.18755995634552713,0.5111437446067968
32,2025-01-14T13:40:44.000Z,0.21661948686292387,0.4763139294376904
33,2025-01-14T13:40:45.000Z,0.2333481803927711,0.4190452141964596
34,2025-01-14T13:40:46.000Z,0.2504790640529162,0.3289382081617481
35,2025-01-14T13:40:47.000Z,0.2607686369786965,0.24503840117962444
36,2025-01-14T13:40:48.000Z,0.28875366639317745,0.19251242031258622
37,2025-01-14T13:40:49.000Z,0.2987406790713648,0.15450635486736555
38,2025-01-14T13:40:50.000Z,0.3053970604282427,0.13596413907440993
39,2025-01-14T13:40:51.000Z,0.3170505417094996,0.12544363301610056
40,2025-01-14T13:40:52.000Z,0.30585883832096167,0.12043797686048627
41,2025-01-14T13:40:53.000Z,0.315372645892291,0.1020594127302226
