Unnamed: 0,timestamp,pressure,flow
0,2024-12-24T14:33:42.000Z,0.017,0.0
1,2024-12-24T14:33:43.000Z,0.017,0.0
2,2024-12-24T14:33:44.000Z,0.017,0.0
3,2024-12-24T14:33:45.000Z,0.017,0.0
4,2024-12-24T14:33:46.000Z,0.017,0.0
5,2024-12-24T14:33:47.000Z,0.017,0.0
6,2024-12-24T14:33:48.000Z,0.017,0.0
7,2024-12-24T14:33:49.000Z,0.017,0.0
8,2024-12-24T14:33:50.000Z,0.017,0.0
9,2024-12-24T14:33:51.000Z,0.017,0.0
10,2024-12-24T14:34:13.000Z,0.017,0.0
11,2024-12-24T14:34:14.000Z,0.017,0.0
12,2024-12-24T14:34:15.000Z,0.017,0.0
13,2024-12-24T14:34:16.000Z,0.017,0.0
14,2024-12-24T14:34:17.000Z,0.017,0.0
15,2024-12-24T14:34:18.000Z,0.017,0.0
16,2024-12-24T14:34:19.000Z,0.017,0.0
17,2024-12-24T14:34:20.000Z,0.017,0.0
18,2024-12-24T14:34:21.000Z,0.017,0.0
19,2024-12-24T14:34:22.000Z,0.017,0.0
20,2024-12-24T14:34:23.000Z,0.194,0.3282666666666667
21,2024-12-24T14:34:24.000Z,0.311,0.1009999999999999
22,2024-12-24T14:34:25.000Z,0.316,0.0101
23,2024-12-24T14:34:26.000Z,0.321,0.0050666666666666
24,2024-12-24T14:34:27.000Z,0.314,0.0101
25,2024-12-24T14:34:28.000Z,0.314,0.0050666666666666
26,2024-12-24T14:34:29.000Z,0.317,0.0101
27,2024-12-24T14:34:30.000Z,0.319,0.0050666666666666
28,2024-12-24T14:34:31.000Z,0.32,0.0050666666666666
29,2024-12-24T14:34:32.000Z,0.316,0.0
30,2024-12-24T14:34:33.000Z,0.322,0.0050666666666666
31,2024-12-24T14:34:34.000Z,0.322,0.0
32,2024-12-24T14:34:35.000Z,0.324,0.0
33,2024-12-24T14:34:36.000Z,0.324,0.0050666666666666
34,2024-12-24T14:34:37.000Z,0.323,0.0050666666666666
35,2024-12-24T14:34:38.000Z,0.323,0.0
36,2024-12-24T14:34:39.000Z,0.323,0.0
37,2024-12-24T14:34:40.000Z,0.322,0.0
38,2024-12-24T14:34:41.000Z,0.324,0.0
39,2024-12-24T14:34:42.000Z,0.324,0.0
40,2024-12-24T14:34:43.000Z,0.322,0.0050666666666666
41,2024-12-24T14:34:44.000Z,0.323,0.0050666666666666
42,2024-12-24T14:34:45.000Z,0.322,0.0
43,2024-12-24T14:34:46.000Z,0.323,0.0
44,2024-12-24T14:34:47.000Z,0.323,0.0
45,2024-12-24T14:34:48.000Z,0.319,0.0
46,2024-12-24T14:34:49.000Z,0.314,0.0
47,2024-12-24T14:34:50.000Z,0.323,0.0050666666666666
48,2024-12-24T14:34:51.000Z,0.324,0.0
49,2024-12-24T14:34:52.000Z,0.324,0.0050666666666666
50,2024-12-24T14:34:53.000Z,0.324,0.0
51,2024-12-24T14:34:54.000Z,0.322,0.0
52,2024-12-24T14:34:55.000Z,0.322,0.0
53,2024-12-24T14:34:56.000Z,0.346,0.0
54,2024-12-24T14:34:57.000Z,0.346,0.0
55,2024-12-24T14:34:58.000Z,0.346,0.0
56,2024-12-24T14:34:59.000Z,0.348,0.0
57,2024-12-24T14:35:00.000Z,0.347,0.0050666666666666
58,2024-12-24T14:35:01.000Z,0.348,0.0
59,2024-12-24T14:35:02.000Z,0.348,0.0050666666666666
60,2024-12-24T14:35:03.000Z,0.349,0.0
61,2024-12-24T14:35:04.000Z,0.351,0.0
62,2024-12-24T14:35:05.000Z,0.349,0.0
63,2024-12-24T14:35:06.000Z,0.351,0.0
64,2024-12-24T14:35:07.000Z,0.35,0.0
65,2024-12-24T14:35:08.000Z,0.35,0.0050666666666666
66,2024-12-24T14:35:09.000Z,0.349,0.0050666666666666
67,2024-12-24T14:35:10.000Z,0.35,0.0
68,2024-12-24T14:35:11.000Z,0.352,0.0
69,2024-12-24T14:35:12.000Z,0.352,0.0
70,2024-12-24T14:35:13.000Z,0.352,0.0
71,2024-12-24T14:35:14.000Z,0.35,0.0
72,2024-12-24T14:35:15.000Z,0.35,0.0050666666666666
73,2024-12-24T14:35:16.000Z,0.351,0.0
74,2024-12-24T14:35:17.000Z,0.353,0.0050666666666666
75,2024-12-24T14:35:18.000Z,0.35,0.0
76,2024-12-24T14:35:19.000Z,0.351,0.0
77,2024-12-24T14:35:20.000Z,0.353,0.0
78,2024-12-24T14:35:21.000Z,0.35,0.0
79,2024-12-24T14:35:22.000Z,0.349,0.0
80,2024-12-24T14:35:23.000Z,0.35,0.0
81,2024-12-24T14:35:24.000Z,0.35,0.0
82,2024-12-24T14:35:25.000Z,0.348,0.0050666666666666
83,2024-12-24T14:35:26.000Z,0.35,0.0
84,2024-12-24T14:35:27.000Z,0.349,0.0050666666666666
85,2024-12-24T14:35:28.000Z,0.351,0.0
86,2024-12-24T14:35:29.000Z,0.349,0.0
87,2024-12-24T14:35:30.000Z,0.352,0.0
88,2024-12-24T14:35:31.000Z,0.349,0.0
89,2024-12-24T14:35:32.000Z,0.349,0.0
90,2024-12-24T14:35:34.000Z,0.35,0.0
91,2024-12-24T14:35:35.000Z,0.346,0.0050666666666666
92,2024-12-24T14:35:36.000Z,0.344,0.0
93,2024-12-24T14:35:37.000Z,0.286,0.0050666666666666
94,2024-12-24T14:35:38.000Z,0.221,0.0
95,2024-12-24T14:35:39.000Z,0.171,0.0
96,2024-12-24T14:35:40.000Z,0.13,0.0
97,2024-12-24T14:35:41.000Z,0.099,0.0
98,2024-12-24T14:35:42.000Z,0.077,0.0
99,2024-12-24T14:35:43.000Z,0.055,0.0
100,2024-12-24T14:35:44.000Z,0.029,0.0
101,2024-12-24T14:35:45.000Z,0.017,0.0
102,2024-12-24T14:35:46.000Z,0.017,0.0
103,2024-12-24T14:35:47.000Z,0.017,0.0
104,2024-12-24T14:35:48.000Z,0.017,0.0
105,2024-12-24T14:35:49.000Z,0.017,0.0
106,2024-12-24T14:35:50.000Z,0.017,0.0
107,2024-12-24T14:35:51.000Z,0.017,0.0
108,2024-12-24T14:35:52.000Z,0.017,0.0
109,2024-12-24T14:35:53.000Z,0.017,0.0
